ChargerId,RegDt,Send,msg,msgId
801F1263B190,9/7/21 10:41,S,   00 80 1F 12 63 B1 90 00    0B 1A 7C 07 12 00 13 00    33 03 05 03             ,327709350
801F1263B190,9/7/21 10:51,R,   00 80 1F 12 63 B1 90 00    0E 15 A9 0A 01 0A 09 E1    C1 03 00 33 03 05 44    ,327715283
801F1263B190,9/7/21 10:51,S,   00 80 1F 12 63 B1 90 00    0B 1A 1B 07 12 00 13 00    33 03 05 64             ,327715292
801F1263B190,9/7/21 11:01,R,   00 80 1F 12 63 B1 90 00    0E 15 AA 0A 01 0A 09 E1    C1 03 00 33 03 05 43    ,327721269
801F1263B190,9/7/21 11:01,S,   00 80 1F 12 63 B1 90 00    0B 1A D4 07 12 00 13 00    33 03 05 AB             ,327721278
801F1263B190,9/7/21 11:11,R,   00 80 1F 12 63 B1 90 00    0E 15 AB 0A 01 0A 09 E1    C1 03 00 33 03 05 42    ,327727180
801F1263B190,9/7/21 11:11,S,   00 80 1F 12 63 B1 90 00    0B 1A 62 07 12 00 13 00    33 03 05 1D             ,327727186
801F1263B190,9/7/21 11:21,R,   00 80 1F 12 63 B1 90 00    0E 15 AC 0A 01 0A 09 E1    C1 03 00 33 03 05 41    ,327733182
801F1263B190,9/7/21 11:21,S,   00 80 1F 12 63 B1 90 00    0B 1A 1F 07 12 00 13 00    33 03 05 60             ,327733187
801F1263B190,9/7/21 11:31,R,   00 80 1F 12 63 B1 90 00    0E 15 AD 0A 01 0A 09 E1    C1 03 00 33 03 05 40    ,327739133
801F1263B190,9/7/21 11:31,S,   00 80 1F 12 63 B1 90 00    0B 1A C1 07 12 00 13 00    33 03 05 BE             ,327739140
801F1263B190,9/7/21 11:41,R,   00 80 1F 12 63 B1 90 00    0E 15 AE 0A 01 0A 09 E1    C1 03 00 33 03 05 3F    ,327745037
801F1263B190,9/7/21 11:41,S,   00 80 1F 12 63 B1 90 00    0B 1A 4A 07 12 00 13 00    33 03 05 35             ,327745042
801F1263B190,9/7/21 11:51,R,   00 80 1F 12 63 B1 90 00    0E 15 AF 0A 01 0A 09 E1    C1 03 00 33 03 05 3E    ,327750883
801F1263B190,9/7/21 11:51,S,   00 80 1F 12 63 B1 90 00    0B 1A B8 07 12 00 13 00    33 03 05 C7             ,327750890
801F1263B190,9/7/21 12:01,R,   00 80 1F 12 63 B1 90 00    0E 15 B0 0A 01 0A 09 E1    C1 03 00 33 03 05 3D    ,327756784
801F1263B190,9/7/21 12:01,S,   00 80 1F 12 63 B1 90 00    0B 1A 41 07 12 00 13 00    33 03 05 3E             ,327756793
801F1263B190,9/7/21 12:11,R,   00 80 1F 12 63 B1 90 00    0E 15 B1 0A 01 0A 09 E1    C1 03 00 33 03 05 3C    ,327762772
801F1263B190,9/7/21 12:11,S,   00 80 1F 12 63 B1 90 00    0B 1A F9 07 12 00 13 00    33 03 05 86             ,327762782
801F1263B190,9/7/21 12:21,R,   00 80 1F 12 63 B1 90 00    0E 15 B2 0A 01 0A 09 E1    C1 03 00 33 03 05 3B    ,327768677
801F1263B190,9/7/21 12:21,S,   00 80 1F 12 63 B1 90 00    0B 1A 82 07 12 00 13 00    33 03 05 FD             ,327768686
801F1263B190,9/7/21 12:31,R,   00 80 1F 12 63 B1 90 00    0E 15 B3 0A 01 0A 09 E1    C1 03 00 33 03 05 3A    ,327774600
801F1263B190,9/7/21 12:31,S,   00 80 1F 12 63 B1 90 00    0B 1A 1A 07 12 00 13 00    33 03 05 65             ,327774609
801F1263B190,9/7/21 12:41,R,   00 80 1F 12 63 B1 90 00    0E 15 B4 0A 01 0A 09 E1    C1 03 00 33 03 05 39    ,327780406
801F1263B190,9/7/21 12:41,S,   00 80 1F 12 63 B1 90 00    0B 1A 70 07 12 00 13 00    33 03 05 0F             ,327780412
801F1263B190,9/7/21 12:51,R,   00 80 1F 12 63 B1 90 00    0E 15 B5 0A 01 0A 09 E1    C1 03 00 33 03 05 38    ,327786329
801F1263B190,9/7/21 12:51,S,   00 80 1F 12 63 B1 90 00    0B 1A 09 07 12 00 13 00    33 03 05 76             ,327786337
801F1263B190,9/7/21 13:01,R,   00 80 1F 12 63 B1 90 00    0E 15 B6 0A 01 0A 09 E1    C1 03 00 33 03 05 37    ,327792188
801F1263B190,9/7/21 13:01,S,   00 80 1F 12 63 B1 90 00    0B 1A 7C 07 12 00 13 00    33 03 05 03             ,327792197
801F1263B190,9/7/21 13:11,R,   00 80 1F 12 63 B1 90 00    0E 15 B7 0A 01 0A 09 E1    C1 03 00 33 03 05 36    ,327798108
801F1263B190,9/7/21 13:11,S,   00 80 1F 12 63 B1 90 00    0B 1A 13 07 12 00 13 00    33 03 05 6C             ,327798114
801F1263B190,9/7/21 13:21,R,   00 80 1F 12 63 B1 90 00    0E 15 B8 0A 01 0A 09 E1    C1 03 00 33 03 05 35    ,327804061
801F1263B190,9/7/21 13:21,S,   00 80 1F 12 63 B1 90 00    0B 1A B8 07 12 00 13 00    33 03 05 C7             ,327804070
801F1263B190,9/7/21 13:31,R,   00 80 1F 12 63 B1 90 00    0E 15 B9 0A 01 0A 09 E1    C1 03 00 33 03 05 34    ,327809957
801F1263B190,9/7/21 13:31,S,   00 80 1F 12 63 B1 90 00    0B 1A 3C 07 12 00 13 00    33 03 05 43             ,327809962
801F1263B190,9/7/21 13:41,R,   00 80 1F 12 63 B1 90 00    0E 15 BA 0A 01 0A 09 E1    C1 03 00 33 03 05 33    ,327815905
801F1263B190,9/7/21 13:41,S,   00 80 1F 12 63 B1 90 00    0B 1A DE 07 12 00 13 00    33 03 05 A1             ,327815912
801F1263B190,9/7/21 13:51,R,   00 80 1F 12 63 B1 90 00    0E 15 BB 0A 01 0A 09 E1    C1 03 00 33 03 05 32    ,327821838
801F1263B190,9/7/21 13:51,S,   00 80 1F 12 63 B1 90 00    0B 1A 77 07 12 00 13 00    33 03 05 08             ,327821846
801F1263B190,9/7/21 14:01,R,   00 80 1F 12 63 B1 90 00    0E 15 BC 0A 01 0A 09 E1    C1 03 00 33 03 05 31    ,327827730
801F1263B190,9/7/21 14:01,S,   00 80 1F 12 63 B1 90 00    0B 1A 00 07 12 00 13 00    33 03 05 7F             ,327827739
801F1263B190,9/7/21 14:11,R,   00 80 1F 12 63 B1 90 00    0E 15 BD 0A 01 0A 09 E1    C1 03 00 33 03 05 30    ,327833692
801F1263B190,9/7/21 14:11,S,   00 80 1F 12 63 B1 90 00    0B 1A A8 07 12 00 13 00    33 03 05 D7             ,327833702
801F1263B190,9/7/21 14:21,R,   00 80 1F 12 63 B1 90 00    0E 15 BE 0A 01 0A 09 E1    C1 03 00 33 03 05 2F    ,327839614
801F1263B190,9/7/21 14:21,S,   00 80 1F 12 63 B1 90 00    0B 1A 3F 07 12 00 13 00    33 03 05 40             ,327839623
